method,time_S_BA,time_nDTW,freq_MSC_mean,freq_Delta_f_peak_Hz,nl_XSampEn,nl_PLV,BA_bias,BA_sd,BA_loa_width,S_time,S_freq,S_nl,TDSI,mm_z_mean,mm_z_std,ecg_z_mean,ecg_z_std,f0_Hz,file_index,mmwave_file,ecg_file
帶通,0.6143865878147654,0.2649315838960467,0.2090234695767963,0.04339843750000005,1.6491312876567095,0.2964734657031471,6.658009143179349e-19,1.475024265730989,5.782095121665477,0.690822514414122,0.42847292438511486,0.3369778504887727,0.4854244297626698,5.3264073145434795e-18,1.0,-3.728485120180436e-17,1.0,1.38875,111,111.csv,111.csv
小波去噪,0.613625982818006,0.2656603755004174,0.2604414555089155,0.5641796875,1.7211814156018415,0.2963294740889854,2.496753428692256e-17,1.4816958962985387,5.808247913490272,0.6901627280157759,0.1319939727934824,0.3319084584785947,0.3846883864292843,1.0652814629086959e-17,1.0,-3.728485120180436e-17,1.0,1.38875,111,111.csv,111.csv
NLMS,0.616849813296493,0.2525953408293141,0.24074567225288737,0.3471875,1.6365480064435758,0.242843357382061,3.99480548590761e-17,1.4537186352435394,5.698577050154674,0.6968159817754334,0.13590220657259702,0.3110635887863627,0.381260592378131,6.658009143179349e-19,1.0,-3.728485120180436e-17,1.0,1.38875,111,111.csv,111.csv
帶通+小波,0.6137038082393345,0.2679594595915286,0.2875159666792108,0.04339843750000005,1.67108432441834,0.3124597327474525,1.9974027429538047e-18,1.4810112044769614,5.805563921549688,0.6893212998223341,0.46771917293632215,0.34341976353613834,0.5001534120982649,-5.3264073145434795e-18,1.0,-3.728485120180436e-17,1.0,1.38875,111,111.csv,111.csv
帶通+小波+NLMS,0.6229670970124193,0.25096489617760054,0.6424588169639902,0.0867968750000001,1.684061736944113,0.26030633400215425,3.728485120180436e-17,1.402691282799413,5.498549828573698,0.7005083903049532,0.5311311132118348,0.3164380028220539,0.5160258354462807,-1.3981819200676633e-17,1.0,-3.728485120180436e-17,1.0,1.38875,111,111.csv,111.csv
原始波形,0.6126613985051892,0.25248572122725,0.19925106421850342,0.43398437499999987,1.613666825359488,0.1665665968522566,-3.062684205862501e-17,1.490221251530192,5.841667305998353,0.6947643519885098,0.10614481476930927,0.2745854166413026,0.3584981944663739,-1.864242560090218e-17,1.0,5.3264073145434796e-17,0.9999999999999999,1.21515625,112,112.csv,112.csv
帶通,0.6135414254568239,0.2591711126636094,0.2034038921449689,0.43398437499999987,1.6394450826842222,0.16826694252089675,-3.6619050287486425e-17,1.4824403460920133,5.811166156680692,0.692616195552944,0.10822122873254202,0.2735672288635873,0.3581348843830245,3.062684205862501e-17,1.0000000000000002,5.3264073145434796e-17,0.9999999999999999,1.21515625,112,112.csv,112.csv
小波去噪,0.6092618825437582,0.2704034279813508,0.21253316201210942,0.6509765624999999,1.7403849499694042,0.3467824037755417,-2.2970131543968756e-17,1.520860505658351,5.961773182180736,0.6861667351727192,0.10701099531924473,0.35584731996183283,0.38300835015126555,-7.989610971815219e-18,1.0,5.3264073145434796e-17,0.9999999999999999,1.21515625,112,112.csv,112.csv
NLMS,0.6184092277188424,0.26927302341905524,0.2163911401439294,0.21699218750000004,1.6997770795164044,0.1966308324979739,-3.961515440191713e-17,1.4404614421946544,5.646608853403046,0.6911719414202233,0.16528883876476924,0.28351589216737727,0.37999222411745665,1.2650217372040764e-17,1.0,5.3264073145434796e-17,0.9999999999999999,1.21515625,112,112.csv,112.csv
帶通+小波,0.6124267518002703,0.26935179357038264,0.19408077062070064,0.43398437499999987,1.7073720769505072,0.18901356860634722,-2.1305629258173918e-17,1.492306183940896,5.849840241048312,0.6881506170217153,0.10355966797040789,0.2791877168786411,0.356966000623588,-1.5979221943630438e-17,1.0,5.3264073145434796e-17,0.9999999999999999,1.21515625,112,112.csv,112.csv
帶通+小波+NLMS,0.6292510316061304,0.29633475726362135,0.3660692501428421,0.17359375,1.7761491289601552,0.3660171923788741,-7.989610971815219e-18,1.3528516035867395,5.303178286060019,0.6863947565264259,0.2711520763684069,0.36311419454656924,0.4402203424804673,4.660606400225545e-18,1.0,5.3264073145434796e-17,0.9999999999999999,1.21515625,112,112.csv,112.csv
原始波形,0.6080732230381966,0.2590033540115316,0.1799133321953934,0.04339843750000005,1.5954918291435374,0.11434625309701443,3.145909320152243e-17,1.5317991099356902,6.004652510947905,0.6899468286914608,0.4139178556944134,0.24981484261393228,0.4512265089999355,-1.9308226515220113e-17,1.0,6.6580091431793495e-18,0.9999999999999999,1.1717578124999999,113,113.csv,113.csv
帶通,0.6141242796718707,0.24866167888653218,0.17215240553160327,0.04339843750000005,1.5369504710153872,0.12029587530723523,4.627316354509648e-17,1.4773200712740047,5.7910946793940985,0.696984023021028,0.41003739236251835,0.25723495441349953,0.45475212326568193,-2.2304330629650822e-17,1.0,6.6580091431793495e-18,0.9999999999999999,1.1717578124999999,113,113.csv,113.csv
小波去噪,0.6205091401055463,0.2704483393886176,0.17531586467338933,0.7377734375,1.730480506204903,0.14918216645857155,2.4468183601184108e-17,1.4228824968697524,5.57769938772943,0.6917732290289662,0.08797044000342243,0.25770903586208094,0.3458175682981565,1.198441645772283e-17,1.0,6.6580091431793495e-18,0.9999999999999999,1.1717578124999999,113,113.csv,113.csv
NLMS,0.6239494291602877,0.26811919431115117,0.16080811709479492,0.7811718750000001,1.6178938219717147,0.2555835555433266,1.0319914171927992e-17,1.3947344453546813,5.46735902579035,0.694383021520252,0.0806065392583399,0.3187850089728492,0.3645915232504804,1.997402742953805e-17,0.9999999999999999,6.6580091431793495e-18,0.9999999999999999,1.1717578124999999,113,113.csv,113.csv
帶通+小波,0.6149393664057194,0.2561450446459963,0.24719345973049678,0.04339843750000005,1.5732427143269403,0.10937053149323792,3.8616453030440226e-17,1.4702033577493032,5.763197162377269,0.6944845290964697,0.4475579194619651,0.248992626345046,0.4636783583011603,2.6632036572717397e-18,1.0,6.6580091431793495e-18,0.9999999999999999,1.1717578124999999,113,113.csv,113.csv
帶通+小波+NLMS,0.6288406353936975,0.2698327249974821,0.5790639879202918,0.04339843750000005,1.647551205762134,0.41298860912511515,1.564632148647147e-17,1.3560318423220412,5.315644821902401,0.6961739173590081,0.6134931835568627,0.3953480645622884,0.5683383884927198,-8.322511428974187e-19,1.0,6.6580091431793495e-18,0.9999999999999999,1.1717578124999999,113,113.csv,113.csv
原始波形,0.6335552213399497,0.2594772086020148,0.29723825843366436,0.6509765624999999,1.9811819905748085,0.13381673502486036,1.3316018286358699e-18,1.3200930631126897,5.174764807401743,0.7025050058333608,0.1493635435300222,0.23462707827238413,0.36216520921192236,8.988312343292121e-18,1.0,-8.522251703269567e-17,1.0,1.128359375,114,114.csv,114.csv
帶通,0.6301690284671828,0.2670558360990839,0.30433282130483125,0.6509765624999999,1.8084948127775033,0.1390539513982662,3.3290045715896748e-18,1.345774273540986,5.275435152280665,0.6978996744643041,0.15291082496560565,0.24755828190814028,0.36612292711268335,-1.4980520572153537e-17,0.9999999999999998,-8.522251703269567e-17,1.0,1.128359375,114,114.csv,114.csv
小波去噪,0.6302210730308555,0.275956374172463,0.29729679853876156,0.6509765624999999,1.960168192781893,0.1909655203404338,9.987013714769025e-18,1.3453745305087714,5.273868159594384,0.6945335541781245,0.1493928135825708,0.26439208134298187,0.36943948303455904,-1.198441645772283e-17,1.0,-8.522251703269567e-17,1.0,1.128359375,114,114.csv,114.csv
NLMS,0.619449399642444,0.2695892110417853,0.25035962849052384,0.13019531249999994,1.6388385794064058,0.19683256263764232,1.5313421029312504e-17,1.431715250678541,5.612323782659881,0.6915712731322677,0.26117982617057756,0.2878935778469296,0.41354822571659167,9.987013714769024e-19,0.9999999999999999,-8.522251703269567e-17,1.0,1.128359375,114,114.csv,114.csv
帶通+小波,0.630612534989595,0.2701224952705612,0.35458978816744,0.6509765624999999,1.9643374814898154,0.23397383192732468,1.9308226515220113e-17,1.3423729061734344,5.2621017921998625,0.6969492623379021,0.17803930839691004,0.28565866913689086,0.38688241329056766,-1.5979221943630438e-17,1.0,-8.522251703269567e-17,1.0,1.128359375,114,114.csv,114.csv
帶通+小波+NLMS,0.6232572773033358,0.2850539640628668,0.5975151352439136,0.13019531249999994,1.5737350128634653,0.24204786261602293,-5.992208228861415e-18,1.4003342421849914,5.489310229365166,0.68761547548659,0.43475757954727245,0.31529412520948624,0.47922239341444955,4.2611258516347836e-17,0.9999999999999998,-8.522251703269567e-17,1.0,1.128359375,114,114.csv,114.csv
原始波形,0.6292639821550389,0.26617663715828976,0.2051978633639191,0.6075781250000001,1.549064393243007,0.30656389456350935,-1.731082377226631e-17,1.3527514117353587,5.302785534002606,0.6977838699912917,0.10374785682653737,0.34943234714038,0.383654691319403,2.9961041144307074e-18,1.0,-3.9948054859076094e-18,1.0,1.21515625,115,115.csv,115.csv
帶通,0.6245064928950239,0.25236362206264784,0.19093523678576182,0.3471875,1.474388838534807,0.3011785042356002,-3.129264297294294e-17,1.3902502321100247,5.449780909871297,0.7007343295034718,0.11099698883903425,0.35265935210098287,0.388130223481163,-5.3264073145434795e-18,0.9999999999999999,-3.9948054859076094e-18,1.0,1.21515625,115,115.csv,115.csv
小波去噪,0.6307952404571491,0.2765315490404859,0.2849587004886595,0.6075781250000001,1.4451246167631466,0.1729440710577001,1.3316018286358699e-18,1.3409750480034355,5.256622188173467,0.6946024660566551,0.14362827538890757,0.29096059066102137,0.37639711070219467,-1.0652814629086959e-17,1.0,-3.9948054859076094e-18,1.0,1.21515625,115,115.csv,115.csv
NLMS,0.6265716700497332,0.2561736588452695,0.17840545537357072,0.6075781250000001,1.5991441491207792,0.11305769180890902,-1.198441645772283e-17,1.373799389032108,5.385293605005864,0.7002896069569916,0.09035165283136318,0.24889986163635863,0.34651370714157115,1.880887582948166e-17,1.0,-3.9948054859076094e-18,1.0,1.21515625,115,115.csv,115.csv
帶通+小波,0.6240364956498425,0.2567511036524936,0.21709596425483768,0.30378906249999993,1.519365388777993,0.34079213732718294,-2.7297837487035332e-17,1.3940322563639231,5.464606444946579,0.6987986109479041,0.13251593098185582,0.3688587459025301,0.4000577626107633,-2.396883291544566e-17,1.0,-3.9948054859076094e-18,1.0,1.21515625,115,115.csv,115.csv
帶通+小波+NLMS,0.6369257552574719,0.23771316593878747,0.5333425096789648,0.08679687499999988,1.5112239305103479,0.2514183061190239,-1.6645022857948375e-17,1.2951692519197322,5.07706346752535,0.7126772810787473,0.47657295956932255,0.32481525185269544,0.5046884975002551,7.989610971815219e-18,1.0,-3.9948054859076094e-18,1.0,1.21515625,115,115.csv,115.csv
原始波形,0.6210590978764234,0.2772665415001613,0.35081474993855855,0.3471875,1.4843729069707972,0.3668034270786403,-1.7976624686584242e-17,1.4183292598580217,5.559850698643445,0.6894557844647141,0.1909367454154326,0.3846597447298355,0.4216840915366607,-2.6632036572717397e-18,1.0,-7.989610971815219e-18,1.0,1.21515625,116,116.csv,116.csv
帶通,0.6211703635415063,0.25241449335722543,0.34673310350030706,0.3471875,1.419774293446728,0.35071819186935566,-1.3316018286358699e-17,1.4174105799232433,5.556249473299114,0.6990465027937635,0.18889592219630685,0.38198993805665105,0.42331078768224045,-2.6632036572717397e-18,1.0,-7.989610971815219e-18,1.0,1.21515625,116,116.csv,116.csv
小波去噪,0.621974779609354,0.28755406278885126,0.3610661461463788,0.39058593750000004,1.516443785048426,0.27647647192135205,5.3264073145434795e-18,1.4107937995728848,5.530311694325708,0.6860353965008705,0.19059489972003724,0.33693132935333375,0.40452054185808056,-1.0652814629086959e-17,1.0,-7.989610971815219e-18,1.0,1.21515625,116,116.csv,116.csv
NLMS,0.6234505138744919,0.27586220494782604,0.3570295149421613,0.3471875,1.4189783274312837,0.380319885444269,4.660606400225545e-18,1.3987677200273392,5.48316946250717,0.69118400625371,0.19404412791723397,0.39685877682493964,0.42736230366529454,-4.660606400225545e-18,1.0,-7.989610971815219e-18,1.0,1.21515625,116,116.csv,116.csv
帶通+小波,0.6209261788920486,0.2610312783091031,0.3368532772297397,0.3471875,1.428359750267234,0.32064421478100613,-1.731082377226631e-17,1.4194278308084336,5.564157096769059,0.6955915028996097,0.18395600906102316,0.3662224069424852,0.4152566396343727,-1.864242560090218e-17,1.0,-7.989610971815219e-18,1.0,1.21515625,116,116.csv,116.csv
帶通+小波+NLMS,0.6286106950193382,0.29244656884306375,0.6291965278051865,0.3471875,1.454424008183052,0.5197428290324134,1.9974027429538047e-18,1.3578181250740597,5.322647050290314,0.6875229109410752,0.3301276343487466,0.4635851976005473,0.493745247630123,1.3981819200676633e-17,0.9999999999999998,-7.989610971815219e-18,1.0,1.21515625,116,116.csv,116.csv
原始波形,0.6205562786692407,0.24144106212767133,0.28983292588082293,0.13019531249999994,1.5545182281030065,0.3427853995220785,1.5313421029312504e-17,1.4224914116238068,5.576166333565323,0.7030256882518835,0.2809164748657271,0.3671243232426621,0.4503554954534243,-3.9948054859076094e-18,0.9999999999999999,-3.99480548590761e-17,0.9999999999999999,1.1717578124999999,117,117.csv,117.csv
帶通,0.6225307313140911,0.22844501019103752,0.29124528726752674,0.13019531249999994,1.4330750878913536,0.336877981538832,2.1971430172491855e-17,1.4062462320293614,5.512485229555097,0.7091503932793788,0.28162265555907895,0.37394025231631284,0.45490443371825684,-4.527446217361958e-17,1.0,-3.99480548590761e-17,0.9999999999999999,1.1717578124999999,117,117.csv,117.csv
小波去噪,0.6179642174079634,0.2786030392979466,0.3115528888190155,0.0867968750000001,1.598752513323995,0.17049167935359763,-6.158658457440898e-18,1.4442267622491674,5.661368908016736,0.6874022484244784,0.3656781491393475,0.2776458460015501,0.443575414521792,-1.0652814629086959e-17,1.0,-3.99480548590761e-17,0.9999999999999999,1.1717578124999999,117,117.csv,117.csv
NLMS,0.6346801826449757,0.2541330051780852,0.28155877267092105,0.0867968750000001,1.560907877029873,0.27238710110969666,-6.658009143179349e-19,1.3117051479899366,5.1418841801205515,0.7051344102630088,0.3506810910653002,0.33143680958995947,0.4624174369727562,6.658009143179349e-19,0.9999999999999999,-3.99480548590761e-17,0.9999999999999999,1.1717578124999999,117,117.csv,117.csv
帶通+小波,0.6223405174700122,0.2360164142357552,0.2637168162255401,0.13019531249999994,1.4609306760969645,0.2231848483003556,1.3316018286358699e-17,1.4077998148471242,5.518575274200727,0.7060541139315158,0.2678584200380857,0.3147675907066774,0.42956004155875965,-2.6632036572717397e-18,1.0,-3.99480548590761e-17,0.9999999999999999,1.1717578124999999,117,117.csv,117.csv
帶通+小波+NLMS,0.6386779334982118,0.2507270453893565,0.5618941715698004,0.0867968750000001,1.4571938108774234,0.32182739063781585,1.5313421029312504e-17,1.2824538789407096,5.027219205447581,0.708456349418141,0.4908487905147399,0.36439784776411466,0.5212343292323318,-1.6645022857948375e-17,1.0,-3.99480548590761e-17,0.9999999999999999,1.1717578124999999,117,117.csv,117.csv
原始波形,0.6178887575068115,0.25144201186041737,0.32402193020471415,0.39058593750000004,1.5881829775677352,0.26813207389413035,6.658009143179349e-19,1.444866651601879,5.663877274279366,0.6977836549707664,0.17207279174920492,0.32725176003294953,0.3990360689176404,-1.3316018286358699e-17,1.0,-3.3955846630214683e-17,0.9999999999999999,1.1717578124999999,118,118.csv,118.csv
帶通,0.61150559435401,0.24563432505899513,0.32429733182461207,0.39058593750000004,1.626892901052399,0.26691133372158105,-1.731082377226631e-17,1.5005333352021049,5.882090673992251,0.6968569004639659,0.17221049255915388,0.3237946029474835,0.3976206653235344,-4.660606400225545e-18,0.9999999999999999,-3.3955846630214683e-17,0.9999999999999999,1.1717578124999999,118,118.csv,118.csv
小波去噪,0.6229742813655559,0.26642152419495446,0.3124792428709501,0.21699218750000004,1.7228078612291118,0.141508351533992,5.3264073145434795e-18,1.4026328595020725,5.498320809248124,0.6945452021561368,0.2133328901282796,0.2543881394849843,0.38742207725646693,7.989610971815219e-18,1.0,-3.3955846630214683e-17,0.9999999999999999,1.1717578124999999,118,118.csv,118.csv
NLMS,0.6226327984646145,0.26864212127220316,0.16950298334297467,0.04339843750000005,1.6881977462947473,0.2341133114074887,1.0652814629086959e-17,1.4054135865170991,5.509221259147028,0.6935247868347478,0.40871268126820404,0.303054877259123,0.4684307817873583,-2.6632036572717397e-18,1.0,-3.3955846630214683e-17,0.9999999999999999,1.1717578124999999,118,118.csv,118.csv
帶通+小波,0.6118751640845309,0.2585605930183906,0.3640087339530417,0.39058593750000004,1.6446891667666363,0.3020135827381221,-1.5979221943630438e-17,1.4972244551508767,5.869119864191436,0.6920187030376277,0.1920661936233687,0.3400649257929615,0.408049940817986,-1.9974027429538047e-18,1.0,-3.3955846630214683e-17,0.9999999999999999,1.1717578124999999,118,118.csv,118.csv
帶通+小波+NLMS,0.6295252232839982,0.2896525014959003,0.5036647820203146,0.04339843750000005,1.7584775886874957,0.2186721922853292,-1.3981819200676633e-17,1.3507324618548606,5.294871250471053,0.6890244282582825,0.575793580606874,0.29059549881118646,0.5184711692254477,-1.3981819200676633e-17,1.0,-3.3955846630214683e-17,0.9999999999999999,1.1717578124999999,118,118.csv,118.csv
原始波形,0.6161918830569436,0.2634687702476151,0.18797843733545502,0.8245703124999999,1.536695209242631,0.35402452397701695,-1.2650217372040764e-17,1.4593651096546978,5.720711229846415,0.6922867507445782,0.09412041045170211,0.37411911115911994,0.3868420907851335,6.325108686020382e-18,1.0,2.1305629258173918e-17,0.9999999999999999,1.1717578124999999,119,119.csv,119.csv
